AL-X,AL-Y,AL-Z,AG-X,AG-Y,AG-Z,Gravity-X,Gravity-Y,Gravity-Z,RR-X,RR-Y,RR-Z,RV-X,RV-Y,RV-Z,User
-3.9239924,17.055843,1.0537691,0.6584055,13.479356,0.90021986,8.413021,-4.6196303,-2.012585,-1.0445796,-1.7336355,-1.0684034,0.117007144,-0.7538,0.35779902,14
-5.5327964,3.7313814,3.4203753,1.9369092,17.678785,6.361394,8.677976,-4.562194,0.22254969,-3.2876768,-5.2503867,-0.56688297,0.055458564,-0.85483986,0.2153753,14
-3.98534,10.971472,-15.1408205,3.6822822,12.780249,-0.06464344,8.75851,-4.2894278,1.0294336,-2.6444356,0.33169982,0.24251351,0.01475953,-0.8927275,0.10937628,14
-5.4353576,18.50859,-17.812788,2.8802247,-0.8882488,1.4077905,8.783836,-4.053883,-1.6064292,-1.541213,0.089186326,0.2968805,-0.04359165,-0.9116118,0.062350735,14
-11.750252,11.914047,6.7970586,4.6926355,6.409278,-14.918271,8.094514,-3.1010911,-4.586117,-0.535118,-1.3994923,0.15210545,-0.005146986,-0.914999,0.1465477,14
-5.142463,11.291656,5.6060467,3.323152,14.219164,-16.783354,7.6809907,-1.7886387,-5.8286853,4.8875327,1.1252137,-0.34513888,0.09488228,-0.85536015,0.3077608,14
-7.3027067,10.10849,4.2533007,-2.966416,7.860164,5.1906295,7.1692142,-1.4601816,-6.52998,2.475226,-1.1655309,-0.61391956,0.14744535,-0.77292186,0.4132979,14
-8.40941,15.008968,7.9545302,2.9520507,8.190564,1.0199299,6.7305255,-2.6679106,-6.614579,2.4349089,2.9626966,0.3286455,0.12406435,-0.71012944,0.44704863,14
-7.1447225,16.046711,13.373411,0.37828386,8.319851,-1.5753847,7.3799076,-4.4080315,-4.719816,-1.572978,-0.61941737,-0.9621128,0.10785531,-0.6815818,0.44883427,14
-3.4869356,17.401363,5.373433,-1.2401965,13.548787,1.42455,8.1427965,-4.9400635,-2.3368917,-1.5968018,-1.2113458,-1.6823229,0.10375423,-0.75595653,0.37382925,14
-6.4692497,4.257716,2.9833262,-0.4141969,13.378799,6.7588315,8.464011,-4.937813,-0.3859078,-3.8105774,-5.2418346,-0.79901177,0.0509958,-0.8602094,0.22293796,14
-4.19576,10.2660675,-13.577883,3.620033,12.643779,-2.3343468,8.539434,-4.79899,0.46706104,-2.9663615,0.09712757,-0.31215215,0.007883412,-0.8994527,0.11544623,14
-3.6983585,7.58584,-21.468998,1.5275006,-0.7278373,0.22026655,8.578495,-4.4697127,-1.6129035,-1.8051068,-0.42821655,0.35918877,-0.044407777,-0.9214336,0.062318347,14
-10.831439,6.653225,11.5656,4.1132383,6.361394,-15.172056,7.912741,-3.3054357,-4.757417,-0.2864958,-1.3029755,0.27855456,5.48E-05,-0.91911095,0.17776996,14
-4.742818,11.017159,3.6273541,2.8203697,3.9025488,-15.986085,7.452222,-1.9714543,-6.0620255,5.086064,0.29077184,-1.2815952,0.040734474,-0.9016277,0.23646542,14
-8.3285,9.508401,4.7691565,-2.9975405,4.7740383,8.1642275,6.8299503,-1.4580193,-6.884503,3.7189476,1.3225232,-1.2296717,0.040734474,-0.9016277,0.23646542,14
-6.7246056,14.1616535,7.4399576,3.4332852,7.831434,-1.1204864,6.338683,-3.2042456,-6.7619786,3.7189476,1.3225232,-1.2296717,0.040734474,-0.9016277,0.23646542,14
-4.150383,20.447285,13.003662,-0.7158663,7.4627266,-1.5131354,6.5524745,-3.8941321,-6.1701846,3.7189476,1.3225232,-1.2296717,0.040734474,-0.9016277,0.23646542,14
3.132071,20.806774,1.2405233,0.48362875,13.117831,0.12449849,6.5524745,-3.8941321,-6.1701846,3.7189476,1.3225232,-1.2296717,0.040734474,-0.9016277,0.23646542,14
3.132071,20.806774,1.2405233,2.315193,17.769766,5.097255,6.5524745,-3.8941321,-6.1701846,3.7189476,1.3225232,-1.2296717,0.040734474,-0.9016277,0.23646542,14
3.132071,20.806774,1.2405233,9.6845455,16.912642,-4.9296613,6.5524745,-3.8941321,-6.1701846,3.7189476,1.3225232,-1.2296717,0.040734474,-0.9016277,0.23646542,14
3.132071,20.806774,1.2405233,9.6845455,16.912642,-4.9296613,6.5524745,-3.8941321,-6.1701846,3.7189476,1.3225232,-1.2296717,-0.48787224,-0.029225389,-0.742881,14
3.132071,20.806774,1.2405233,9.6845455,16.912642,-4.9296613,6.5524745,-3.8941321,-6.1701846,-2.122146,0.7715228,0.16126843,-0.53897023,0.033646695,-0.71827984,14
3.132071,20.806774,1.2405233,9.6845455,16.912642,-4.9296613,6.5524745,-3.8941321,-6.1701846,-0.8564331,-1.3243558,0.27977628,-0.5287604,-0.027895516,-0.70493,14
3.132071,20.806774,1.2405233,9.6845455,16.912642,-4.9296613,7.370678,-3.9513528,5.121553,4.575381,1.3347405,-0.12767084,-0.37859413,-0.15492512,-0.7176225,14
-7.3395534,12.201772,1.4792609,9.6845455,16.912642,-4.9296613,7.303421,-5.111444,4.087,3.454443,-0.462425,-0.68416905,-0.23535602,-0.23837319,-0.7313067,14
-7.9402785,20.563622,-5.4732428,9.6845455,16.912642,-4.9296613,7.568841,-4.5084696,4.3077536,3.3383787,3.9724567,0.23884831,-0.11535973,-0.22715251,-0.7304899,14
-9.211264,14.949583,1.6633854,0.031124622,8.250419,6.600814,7.0413446,-2.0046868,6.5246525,-0.8900307,-0.8344419,-0.8790351,-0.087984465,-0.20232417,-0.74238724,14
-0.8307853,14.466507,-9.268408,-0.6368576,15.452178,-1.3862427,6.153462,0.6765534,7.605759,-0.15699236,-2.058616,-0.059253927,-0.22702922,-0.20021641,-0.7541271,14
-5.688987,-2.2591207,-7.390281,-1.6424223,10.441113,5.971139,4.4757204,1.8208597,8.533627,-3.4758232,-4.8160615,-0.35246924,-0.3736279,-0.10264408,-0.7610069,14
1.109952,4.0090218,-21.718494,6.2105594,12.46182,-2.743755,3.79143,1.8543154,8.851947,-3.0616567,0.48747048,0.22113322,-0.4821313,-0.021505456,-0.7461301,14
2.1533728,23.452396,-15.373753,0.46447513,-1.5825673,0.21547815,5.646597,0.36626902,8.009505,-2.084883,-0.010995574,0.2706133,-0.5290831,0.031966403,-0.7204738,14
-6.873756,8.692712,1.1055031,5.5856724,5.829881,-13.184869,6.624223,-2.2809079,6.862035,-0.7141015,-1.0635164,0.3408628,-0.52352864,-0.017020714,-0.7046583,14
-5.089468,7.884099,-6.604193,5.17387,22.141577,-15.777789,7.2382655,-3.8896213,5.3524523,3.9553525,1.2950343,-0.6560693,-0.36987218,-0.1402912,-0.7284991,14
-6.8001266,12.412979,3.5037003,-1.3359646,12.284649,6.7851677,7.196039,-5.092091,4.296279,3.5210273,-0.28038713,-0.91324353,-0.23714842,-0.23736122,-0.7409256,14
-7.4019403,19.73024,-7.870822,2.0853498,6.191406,0.04070143,7.395301,-4.679374,4.4253106,3.4654386,3.9248092,0.5925393,-0.10153219,-0.22250356,-0.731014,14
-9.605149,21.680601,-0.5060024,0.7158663,8.966286,6.885724,6.823754,-2.052781,6.7374225,-1.097114,-0.045814894,-1.1801916,-0.052865896,-0.1845398,-0.7541248,14
1.5774999,15.742826,-9.620041,-0.7374141,14.324509,-2.2457612,6.1546063,0.7433944,7.598591,0.6365216,-0.6805039,-0.61941737,-0.14602844,-0.17319353,-0.7650385,14
-8.874419,-3.7217813,-7.5459185,-2.1883004,14.511256,4.687847,4.2357273,1.9216051,8.63345,-3.8869355,-6.1752367,-0.39645153,-0.3330481,-0.100390196,-0.77083755,14
1.7066813,4.466125,-21.947605,7.2711906,13.204022,-2.3558946,3.055117,2.078297,9.083905,-2.7317894,0.6072,0.5222898,-0.43214226,-0.009758539,-0.7587512,14
2.0588977,14.144814,-33.408993,-0.6847417,-2.9520507,-1.292869,4.2388744,0.87221086,8.80009,-2.2766948,-1.0146471,0.03176499,-0.49469078,0.044169843,-0.7298362,14
-6.798276,9.214561,-2.3237743,5.085284,6.9120603,-14.891934,6.086044,-1.9682997,7.433456,-0.8723156,-0.28771752,0.462425,-0.49491513,0.005958177,-0.7190133,14
-3.392567,7.1469584,-5.692871,5.1140146,16.22311,-24.325089,6.524241,-3.9849439,6.142059,3.7012324,1.2754866,-0.3036,-0.34321925,-0.117873766,-0.7427354,14
-5.746125,12.120441,2.8361974,-2.5594015,10.086772,6.4763155,6.6742935,-5.1900697,4.9686384,3.8313468,-0.6921103,-0.75625116,0.5506973,-0.8215091,-0.1042666,14
-5.752526,20.96307,-9.383547,2.693477,5.1786585,1.7405846,6.922388,-4.82,5.0018525,2.2180517,-0.40744713,-1.1905763,0.5506973,-0.8215091,-0.1042666,14
-8.052451,17.590672,0.93337345,0.7781156,8.135497,8.978256,6.300786,-2.0708961,7.2237024,2.2180517,-0.40744713,-1.1905763,0.5506973,-0.8215091,-0.1042666,14
0.88421345,14.259777,-9.443128,0.92176765,15.773001,-4.414908,0.5624676,2.8119802,-9.377996,2.2180517,-0.40744713,-1.1905763,0.5506973,-0.8215091,-0.1042666,14
-1.5884757,10.833185,-4.0113792,-1.1300632,12.770672,5.935226,0.5624676,2.8119802,-9.377996,2.2180517,-0.40744713,-1.1905763,0.5506973,-0.8215091,-0.1042666,14
-1.5884757,10.833185,-4.0113792,7.1849995,12.188881,-2.219425,0.5624676,2.8119802,-9.377996,2.2180517,-0.40744713,-1.1905763,0.5506973,-0.8215091,-0.1042666,14
-1.5884757,10.833185,-4.0113792,4.9440265,9.631873,3.2034419,0.5624676,2.8119802,-9.377996,2.2180517,-0.40744713,-1.1905763,0.5506973,-0.8215091,-0.1042666,14
3.0551713,8.237261,14.40582,4.9440265,9.631873,3.2034419,0.5624676,2.8119802,-9.377996,2.2180517,-0.40744713,-1.1905763,0.5506973,-0.8215091,-0.1042666,14
3.0551713,8.237261,14.40582,4.9440265,9.631873,3.2034419,0.5624676,2.8119802,-9.377996,2.2180517,-0.40744713,-1.1905763,0.5717535,-0.8129086,-0.06354461,14
3.0551713,8.237261,14.40582,4.9440265,9.631873,3.2034419,0.5624676,2.8119802,-9.377996,2.9578094,1.0842859,-1.0684034,0.5869202,-0.7933175,0.13901223,14
3.0551713,8.237261,14.40582,4.9440265,9.631873,3.2034419,0.5624676,2.8119802,-9.377996,3.0170634,2.3860397,0.086132,0.60530585,-0.76767534,0.19595362,14
3.0551713,8.237261,14.40582,4.9440265,9.631873,3.2034419,0.6587622,2.303442,-9.5095005,-0.7147123,-0.2779437,-0.44532076,0.6260011,-0.74909925,0.16815661,14
-1.6882689,3.0595698,13.280368,4.9440265,9.631873,3.2034419,2.8877923,-1.2103945,-9.29333,1.0323622,0.26511553,1.1282681,0.6139899,-0.781182,0.016433036,14
1.129678,4.3875003,7.696398,4.9440265,9.631873,3.2034419,3.4810915,-2.039916,-8.938185,-3.8515053,-2.3603833,-0.17592919,0.5854355,-0.77759427,-0.14413331,14
-4.7955084,9.955147,-4.0695133,-1.091756,4.39336,3.5913026,4.07357,-0.7917846,-8.885357,-2.579684,1.4575244,0.9272934,0.54887915,-0.76503646,-0.25871587,14
11.206226,39.31928,29.453943,4.2425256,3.2489316,-1.7525556,1.9109772,1.0946628,-9.556166,-1.432479,0.93828905,0.63041294,0.5015599,-0.7715664,-0.31640577,14
-5.3298974,18.427656,9.944026,-1.4676456,8.461109,-12.346898,1.0663179,4.2470202,-8.774746,-0.45142943,-1.1239921,-0.07147124,0.52104986,-0.79907006,-0.24366863,14
-1.4062946,2.387313,9.555256,23.539791,36.64086,17.006014,0.45106298,6.2038484,-7.5815034,4.802623,1.0409144,0.43310347,0.55857766,-0.82226926,-0.08586873,14
1.5935853,2.6594863,10.535948,-3.0765493,19.347544,-0.5626374,0.3716539,7.053086,-6.8034034,2.6670377,-0.65179324,-0.37568212,0.57397056,-0.81548387,0.06794937,14
-0.26630902,7.6473126,6.530464,-0.12928689,7.290344,-0.110133275,0.25226417,5.6071343,-8.04157,2.641992,2.3701572,0.5821546,0.5771766,-0.79937327,0.15878393,14
0.07334727,5.9760137,9.88271,2.384625,9.390059,-0.16998832,0.14001784,2.119012,-9.573953,-0.258396,-1.9016235,-1.2113458,0.5798398,-0.7777844,0.21748964,14
3.4584675,7.2303457,11.27623,0.10534488,14.700398,-0.272939,1.251873,-0.7440794,-9.697917,-2.802039,-0.7464773,-2.3225098,0.5789232,-0.8035904,0.074415706,14
-0.3875662,0.8446359,9.829598,0.32561144,11.583148,1.8411411,2.6057034,-1.9059086,-9.2600355,-4.076304,-5.4434204,-0.86742866,0.56999254,-0.7986113,-0.1509771,14
-0.82441723,12.347022,-9.335729,3.5984852,9.349358,1.7022774,4.111856,-2.096327,-8.652658,-2.5631905,0.28038713,0.6872234,0.5435606,-0.7779403,-0.26388514,14
-3.4175375,2.6805124,-4.6423435,0.8643068,0.10055647,0.1316811,2.6798031,0.14898843,-9.432225,-2.1862867,-2.0567832,-0.42943826,0.50649315,-0.7694108,-0.33149353,14
-4.3557444,5.5204816,12.187951,1.7812861,10.441113,-18.595764,0.20052929,3.7125995,-9.074515,-0.9981538,-0.016493361,0.26083946,0.49309734,-0.7734585,-0.34942302,14
2.4067564,-0.39423585,11.195778,0.6943185,0.58418524,-13.295002,-0.18308863,5.864117,-7.8580527,1.6536123,-0.96944314,0.03726278,0.49309734,-0.7734585,-0.34942302,14
1.0857027,2.3072934,16.070164,-1.6759412,5.66947,2.755726,-0.25341275,6.9565644,-6.907416,1.6536123,-0.96944314,0.03726278,0.49309734,-0.7734585,-0.34942302,14
0.7801372,7.880304,9.538644,2.6072857,3.3183637,2.1212628,-0.4803107,7.1489844,-6.695648,1.6536123,-0.96944314,0.03726278,0.49309734,-0.7734585,-0.34942302,14
-1.5523665,11.166658,12.24062,0.51475334,8.195353,7.0365586,-0.4803107,7.1489844,-6.695648,1.6536123,-0.96944314,0.03726278,0.49309734,-0.7734585,-0.34942302,14
-1.5523665,11.166658,12.24062,0.5770026,15.172056,-0.51475334,-0.4803107,7.1489844,-6.695648,1.6536123,-0.96944314,0.03726278,0.49309734,-0.7734585,-0.34942302,14
-1.5523665,11.166658,12.24062,-3.7373488,19.302053,5.616797,-0.4803107,7.1489844,-6.695648,1.6536123,-0.96944314,0.03726278,0.49309734,-0.7734585,-0.34942302,14
-1.5523665,11.166658,12.24062,-3.7373488,19.302053,5.616797,-0.4803107,7.1489844,-6.695648,1.6536123,-0.96944314,0.03726278,-0.6042639,-0.0973994,-0.7267543,14
-1.5523665,11.166658,12.24062,-3.7373488,19.302053,5.616797,-0.4803107,7.1489844,-6.695648,1.6988163,3.1312952,0.25778514,-0.5499699,-0.07912575,-0.7721628,14
-1.5523665,11.166658,12.24062,-3.7373488,19.302053,5.616797,-0.4803107,7.1489844,-6.695648,-0.82650065,-1.2046263,-0.13805555,-0.5304266,-0.0834654,-0.78286326,14
-1.5523665,11.166658,12.24062,-3.7373488,19.302053,5.616797,9.208809,-2.3067563,2.459086,0.5833763,-2.2589796,0.8594874,-0.6585367,-0.0581696,-0.70894486,14
-7.456253,0.8774178,-1.913208,-3.7373488,19.302053,5.616797,8.807534,-2.1270046,3.7514794,-3.640146,-2.8044822,0.6291912,-0.73614377,0.054112613,-0.65964174,14
-7.035825,13.499463,-16.627497,-3.7373488,19.302053,5.616797,8.659028,-1.988581,4.1517653,-2.5619688,0.1600467,-0.15332718,-0.780171,0.12726723,-0.6091842,14
-0.62408733,27.963274,16.740038,1.6687586,-1.4413095,0.095768064,9.437046,-2.363979,1.2345738,-2.1520782,0.38545597,0.8735373,-0.79615456,0.196891,-0.5706944,14
-10.660483,19.923054,-3.6383524,1.7717092,11.372458,-12.876017,9.373812,-2.7438545,-0.87937886,-0.47708577,-0.89675015,0.3567453,-0.7829512,0.124795906,-0.5950279,14
-7.659563,9.287208,-0.4422205,8.034941,25.974693,20.891804,9.163096,-2.492079,-2.4489899,5.148983,1.3677273,-0.1826487,-0.73966604,-0.009854806,-0.62476605,14
-8.990714,10.371397,0.1170373,-1.2234371,17.559074,-2.4037786,8.75324,-2.8438554,-3.3858075,1.8753563,-0.66828656,-1.0329732,-0.64829755,-0.09148064,-0.68646795,14
-9.387703,17.259344,3.6587465,1.7142484,6.543353,-1.3215994,8.814949,-3.4794438,-2.5220072,1.8894062,2.8845057,-0.07147124,-0.58028394,-0.0815399,-0.7480204,14
-3.8948646,17.191036,5.411809,0.17238252,7.8793178,-2.3319526,9.111972,-3.505033,-0.925806,-1.0757337,-0.7678576,-0.9388999,-0.547445,-0.06913407,-0.7707031,14
-6.6890397,14.609341,4.912152,-0.6344634,14.415488,0.272939,9.296296,-2.79131,1.3992436,-0.69027776,-1.7159204,0.43310347,-0.65693456,-0.041811295,-0.70882374,14
-7.7903433,2.5734377,-0.77435696,4.9200845,13.711593,2.8898015,9.0117445,-2.349991,3.0718706,-2.9266553,-4.1422772,-0.009162978,-0.73116463,0.062125202,-0.6619811,14
-9.093147,11.316277,-18.665306,2.4229321,11.104307,3.9863458,8.707276,-2.3764374,3.8348799,-2.9724703,0.22357668,-0.28588495,-0.7692093,0.13612027,-0.6202079,14
-5.661852,28.54985,0.35018492,1.5059528,-0.21787235,0.62488663,9.267553,-2.6507962,1.8044682,-1.8466456,0.36102137,0.4636467,-0.77011526,0.15781264,-0.6154448,14
-11.8293495,11.272316,4.511436,-0.08140286,8.966286,-15.593435,9.298035,-3.0427513,-0.67720836,3.6328156,0.18203785,-0.5381723,-0.77011526,0.15781264,-0.6154448,14
-7.5622387,11.02502,0.8974749,1.7262194,23.69302,-3.2225955,9.172411,-2.7350478,-2.1346602,3.6328156,0.18203785,-0.5381723,-0.63155663,-0.17504165,-0.6816978,14
-8.837223,10.734076,3.2814827,-1.9321208,11.805809,2.9041667,9.119654,-2.7654347,-2.3140225,1.9706513,-0.44593164,-1.047023,-0.52836853,-0.2564047,-0.7087167,14
-1.7095995,16.769121,-0.43691516,1.340753,7.9128366,0.6991069,9.119654,-2.7654347,-2.3140225,2.0830505,3.2937853,0.16982053,-0.43441862,-0.23562348,-0.76124454,14
-1.7095995,16.769121,-0.43691516,0.557849,7.9631147,-0.90500826,9.560744,-1.6884228,1.3826722,-1.9498819,-0.75808376,-1.251052,-0.41056746,-0.2244916,-0.7774257,14
-6.527291,15.031309,-1.9117908,6.9599442,13.551182,-3.4596214,9.310288,-0.48683718,3.0416956,-0.07452556,-0.93645644,0.21563543,-0.50980854,-0.20928739,-0.75284356,14
-7.667866,-1.0239041,-2.3425887,6.9599442,13.551182,-3.4596214,8.426341,-0.059248894,5.016338,-3.1422908,-5.010317,-0.2406809,-0.62284756,-0.11627868,-0.73036474,14
-3.9276361,6.815686,-18.77821,2.906561,13.019669,1.7022774,8.110848,0.038569093,5.5120807,-2.9040534,0.25595254,0.04153884,-0.6771906,-0.031853963,-0.7139477,14
-6.264919,22.914642,-15.48872,2.0231004,-1.1133038,0.6871359,9.004986,-0.5082637,3.849974,-1.7018706,0.48258355,0.46120325,-0.71019053,0.030415585,-0.68755287,14
-11.530869,11.923818,1.3382614,3.6846764,7.690176,-13.905523,9.504131,-1.4514071,1.9326986,-0.45020768,-1.2064588,0.2779437,-0.7019725,-0.032027647,-0.6763426,14
-7.943112,8.684291,-0.9486817,1.8459295,22.95321,-9.976639,9.592039,-1.8802645,0.7923423,4.7934594,1.2021828,-0.34697145,-0.628004,-0.17530353,-0.68531567,14
-8.58408,10.674167,-0.2536469,-2.5258827,11.415554,5.1882353,9.488614,-2.4750373,-0.10386572,1.831374,-2.5350907,-1.0262536,-0.54830116,-0.25854227,-0.7081469,14
-10.826973,14.838696,-0.5952411,1.5610195,7.2328835,0.9840169,9.450606,-2.6156433,0.12177629,2.1135938,3.0469959,-0.006108652,-0.4731345,-0.2469748,-0.74664897,14
-4.508974,20.1819,6.433548,1.0079589,8.793902,0.5386954,9.5564995,-1.6391499,1.4686369,-0.92485,-0.8552113,-0.89980453,-0.42505422,-0.24273498,-0.7740073,14
-5.0961018,14.558262,-2.6034884,-1.3383588,12.363658,-0.6991069,9.451102,-0.3021116,2.5991883,-1.8820758,-3.3066137,-0.94989544,-0.5378976,-0.22430809,-0.73844314,14
-8.404836,-2.1160321,-0.19062138,4.9416323,17.566257,6.555324,8.85209,-0.067916475,4.219747,-2.9364293,-4.9541173,-0.4642576,-0.6500281,-0.12302072,-0.71358323,14
-9.153759,10.947169,-19.159565,4.4603977,12.919112,-1.1348516,8.364861,0.33649114,5.107473,-3.1471777,0.31520647,-0.065973446,-0.7045392,-0.040626794,-0.69351697,14
-8.489359,11.409462,-3.0580363,0.8571242,-2.1906946,2.717419,9.282802,-0.3297744,3.1450331,-1.7140878,0.24007004,0.45448375,-0.7397754,0.020110477,-0.66271615,14
-11.490871,5.480665,4.2589197,0.6703765,9.65821,-14.901511,9.656586,-1.1773474,1.2387935,-0.45448375,-1.3884968,0.4166101,-0.7485477,-0.0461493,-0.63507193,14
-6.9415607,8.62092,-0.32181424,0.23942018,7.6853876,-9.55047,9.705353,-1.4052109,0.04383525,5.086064,1.2260065,-0.5314528,-0.6700458,-0.18544026,-0.647592,14
-9.45875,9.691543,-0.9225072,-2.60968,7.6829934,5.159505,9.570433,-1.9243096,-0.9350074,1.8545868,-1.278541,-0.90285885,-0.59217364,-0.26806435,-0.664774,14
-10.446711,14.101219,2.5415168,2.7461493,7.6135616,0.4429273,9.491266,-2.1414587,-1.2249163,1.9486601,2.7354546,0.18997909,-0.5067018,-0.23563072,-0.7208306,14
-6.5870996,16.568918,7.167325,0.28491,8.271967,-2.1428106,9.644902,-1.7434384,0.32657194,-1.3445144,-0.1881465,-1.0836749,-0.4785547,-0.22254266,-0.7358488,14
-5.615461,14.511717,-2.6561303,-0.9959879,12.624625,1.4173675,9.656693,-0.78094435,1.5194793,-0.9755518,-0.4538729,0.14660765,-0.56464505,-0.21733323,-0.7132251,14
-9.103633,-1.0075244,-0.93050563,3.2441432,15.241488,5.17387,9.058691,-0.7437214,3.6820326,-2.593123,-4.2320743,-0.8509353,-0.6807933,-0.1285982,-0.6804429,14
-5.249516,7.9933643,-18.23878,3.016694,12.531252,0.91458505,8.758462,-0.770183,4.3435655,-2.9278772,0.47342056,-0.059253927,-0.7394196,-0.055005383,-0.65651697,14
-1.4082627,14.137011,-4.470458,0.3878607,-1.8698715,0.5434838,9.407233,-0.87918377,2.6270494,-1.8081611,-0.11484267,0.5674938,-0.7811458,0.011637137,-0.6157549,14
-9.704114,10.611613,-1.2719313,3.809175,7.249643,-14.5567465,9.6877575,-1.4711103,0.39193285,-0.50579643,-1.2247849,0.2144137,-0.7777007,-0.04519574,-0.60178936,14
-7.9998455,10.21234,-0.40150964,7.350199,13.366828,-0.12689269,9.670671,-1.3022221,-0.9760931,5.022534,1.4825699,-0.3652974,-0.7021208,-0.1866679,-0.61742413,14
-8.679472,8.98761,-0.48197573,-0.29688102,9.7324295,1.3551182,9.410475,-1.7120925,-2.1638217,2.3542747,-2.0390682,-1.0830641,-0.6120329,-0.26909822,-0.6506001,14
-11.131906,14.805982,2.1494565,1.6879122,8.74123,-0.009576807,9.335304,-2.1516669,-2.095898,2.0182989,2.792876,0.028099801,-0.53123134,-0.23669271,-0.70997083,14
-6.340158,16.828123,9.290474,0.9911995,7.6853876,-1.4580688,9.606739,-1.8929572,-0.54561263,-1.600467,0.29443705,-1.0812315,-0.48900166,-0.22456694,-0.7362007,14
-5.2947817,15.094585,-2.8350003,-1.721431,13.093889,-0.01436521,9.710731,-0.88965607,1.039542,0.3707952,-0.25289822,-0.87109387,-0.5690469,-0.23336412,-0.7063743,14
-8.530389,-1.5572181,-0.9222261,2.9951463,14.676456,7.1945763,9.24093,-0.8418492,3.1728399,-3.0909781,-5.166087,-0.7984009,-0.6972438,-0.1522628,-0.6575247,14
-6.1141024,7.5336432,-16.656984,4.3119574,13.201628,-3.3806129,8.868608,-0.69384736,4.1275616,-3.0317242,-0.07513642,0.20830505,-0.76463157,-0.06587129,-0.6286239,14
-2.964507,12.1908045,-22.6515,0.7158663,-2.4779987,0.25139117,9.487442,-0.67738575,2.3874643,-2.1068742,0.3463606,0.52534413,-0.7950796,0.008342448,-0.6007122,14
-11.623954,2.095183,5.973196,3.9839516,5.6407394,-12.052411,9.713063,-1.3391305,-0.1830487,-0.593761,-1.070236,0.6236934,-0.79800093,-0.037314843,-0.58234864,14
-7.3667455,9.151411,1.966729,7.845799,5.494693,-19.27093,9.589997,-1.074808,-1.7455925,5.2369475,0.97433007,-0.41905355,-0.72112834,-0.17540146,-0.5999532,14
-9.616334,8.070665,4.814959,-2.1978772,3.4213142,7.2568254,9.3539715,-1.3958758,-2.5932932,2.4239132,-2.1594086,-0.8772025,-0.6401926,-0.26127276,-0.6250243,14
-11.8295765,12.986206,5.6626596,3.2225955,8.145074,0.842759,9.22479,-1.9304788,-2.7105162,2.0427334,3.2992833,-0.0720821,-0.5427331,-0.22644052,-0.7006327,14
-5.3437886,17.997967,11.355978,0.22266077,7.302315,0.62967503,9.513396,-2.1617796,-0.9961941,-1.8918496,0.09773844,-1.0567969,-0.506707,-0.21738313,-0.7213616,14
-4.361074,16.641912,-4.3117514,-3.3494883,11.841722,3.086126,9.704375,-1.3457927,0.42933396,0.38423425,-0.398895,-0.32742378,-0.5729915,-0.23155689,-0.6915017,14
-8.224758,-1.7666696,-0.04386747,5.104438,15.871163,7.441179,9.252696,-1.1896449,3.0236943,-2.8429668,-4.9333477,-1.0458013,-0.6944049,-0.1477425,-0.6546451,14
-5.465069,6.459283,-14.530228,4.4005427,14.602236,-2.8395233,8.9558325,-1.0893252,3.8440616,-3.31822,-0.1282817,-0.41599923,-0.77054495,-0.062230594,-0.6195955,14
-3.367766,14.240675,-20.368841,1.4460979,-3.229778,0.48362875,9.469897,-1.0627593,2.3155885,-2.0152445,1.1398746,0.7458665,-0.80069864,0.000818,-0.5902034,14
-11.900012,6.0642467,1.9652443,3.787627,5.269638,-11.506534,9.668353,-1.6392305,-0.078963615,-0.103847094,-1.0012082,0.6114761,-0.7776597,-0.0781816,-0.59009534,14
-6.007619,9.384473,-1.4461428,5.5880666,13.15135,-16.52478,9.529868,-1.2987431,-1.9144965,5.318804,1.0940597,-0.86437434,-0.7230734,-0.21932082,-0.5817642,14
-9.051027,10.92104,1.6631054,-2.4301147,5.0014873,4.280833,9.26711,-1.6218274,-2.7678084,1.2944235,-0.77824235,-2.0018053,-0.6041079,-0.28048977,-0.64277935,14
-11.024454,14.739658,4.3982596,3.6607344,7.7452426,-1.5251064,9.310602,-2.180541,-2.1744676,1.4978416,3.167947,0.17654006,-0.5430455,-0.23301153,-0.7046171,14
-3.1311674,17.560894,6.809642,0.47884035,9.622296,-0.25139117,9.545369,-1.7665141,-1.3913051,-2.402533,-0.5375614,-1.387275,-0.5100753,-0.23930444,-0.7162454,14
-7.4073467,15.00645,8.300971,-1.757344,13.117831,1.6304513,9.697906,-0.94777715,1.1057807,2.312125,-0.17165314,0.643852,-0.60762423,-0.24843608,-0.67145824,14
-8.148857,-2.9547715,-1.4673052,6.179435,15.380352,4.6351743,9.300137,-0.96389943,2.9578264,-3.018896,-3.9816196,0.8918633,-0.7090082,-0.15142061,-0.650523,14
-7.068741,7.983699,-14.797154,2.1380222,13.239936,6.909666,9.098137,-0.75765526,3.5805373,-3.0897565,-0.5491679,0.30787608,-0.7622364,-0.07692159,-0.6259723,14
-7.726259,38.08805,-9.372111,2.0638018,-3.8786068,-0.093373865,9.609618,-0.6972779,1.8274138,-1.9456058,-0.73426,0.26328292,-0.7875778,-0.008660207,-0.6060763,14
-9.123595,22.11341,4.8524094,3.4045548,6.289568,-12.320562,9.724729,-1.2031412,-0.39054015,-0.22968534,-1.056186,0.7593055,-0.7809113,-0.069307916,-0.59045815,14
